"stidstd","schoolid","st04q01","st81q01","st81q02","st81q03","st81q04","st81q05","st62q01","st62q03","st62q06","st62q07","st62q12","st62q15","st62q16","pv1math","pv2math","pv3math","pv4math","pv5math","st81q01s","st81q02s","st81q03s","st81q04s","st81q05s","st62q01s","st62q03s","st62q06s","st62q07s","st62q12s","st62q15s","st62q16s"
4720,178,2,3,3,3,4,4,2,4,4,2,2,4,4,-0.268,0.09,-0.592,0.218,0.032,3,3,3.18181818181818,3.18181818181818,3.54545454545455,1.81818181818182,3.90909090909091,4.09090909090909,3.63636363636364,2.72727272727273,3.54545454545455,4
4721,178,1,4,4,4,3,4,2,4,4,4,4,3,4,0.397,0.638,0.303,0.587,-1.132,3,3,3.18181818181818,3.18181818181818,3.54545454545455,1.81818181818182,3.90909090909091,4.09090909090909,3.63636363636364,2.72727272727273,3.54545454545455,4
4722,178,2,3,3,2,3,3,1,5,5,3,2,3,4,1.038,1.007,0.323,1.349,1.146,3,3,3.18181818181818,3.18181818181818,3.54545454545455,1.81818181818182,3.90909090909091,4.09090909090909,3.63636363636364,2.72727272727273,3.54545454545455,4
4727,178,1,3,3,3,3,3,1,4,4,4,2,4,4,0.187,0.486,-0.062,0.727,0.363,3,3,3.18181818181818,3.18181818181818,3.54545454545455,1.81818181818182,3.90909090909091,4.09090909090909,3.63636363636364,2.72727272727273,3.54545454545455,4
4730,178,1,3,3,4,4,3,1,4,5,5,4,4,5,0.167,0.489,0.613,0.146,-0.368,3,3,3.18181818181818,3.18181818181818,3.54545454545455,1.81818181818182,3.90909090909091,4.09090909090909,3.63636363636364,2.72727272727273,3.54545454545455,4
4732,178,2,3,3,2,2,4,1,2,3,2,1,3,3,-0.101,0.548,0.436,0.081,0.763,3,3,3.18181818181818,3.18181818181818,3.54545454545455,1.81818181818182,3.90909090909091,4.09090909090909,3.63636363636364,2.72727272727273,3.54545454545455,4
4738,178,2,3,3,4,3,4,4,4,4,4,4,5,4,0.945,1.318,0.903,0.965,1.132,3,3,3.18181818181818,3.18181818181818,3.54545454545455,1.81818181818182,3.90909090909091,4.09090909090909,3.63636363636364,2.72727272727273,3.54545454545455,4
4739,178,1,3,3,4,4,4,4,5,5,5,5,5,5,0.101,0.378,-0.159,-0.156,0.536,3,3,3.18181818181818,3.18181818181818,3.54545454545455,1.81818181818182,3.90909090909091,4.09090909090909,3.63636363636364,2.72727272727273,3.54545454545455,4
4741,178,2,2,2,2,2,2,1,3,3,3,3,3,3,-0.406,-1.035,-0.236,-0.571,0.3,3,3,3.18181818181818,3.18181818181818,3.54545454545455,1.81818181818182,3.90909090909091,4.09090909090909,3.63636363636364,2.72727272727273,3.54545454545455,4
4748,178,1,3,3,3,4,4,1,4,4,4,2,4,4,0.382,0.646,0.288,0.415,1.269,3,3,3.18181818181818,3.18181818181818,3.54545454545455,1.81818181818182,3.90909090909091,4.09090909090909,3.63636363636364,2.72727272727273,3.54545454545455,4
4749,179,1,4,4,4,4,4,2,4,4,3,3,4,3,-0.37,-0.673,-0.234,-0.367,-0.194,4,4,4,3.5,4,2,4.5,4.5,4,3.5,4.5,2.5
4751,179,2,4,4,4,3,4,2,5,5,5,4,5,2,0.427,0.399,0.512,0.797,0.501,4,4,4,3.5,4,2,4.5,4.5,4,3.5,4.5,2.5
4755,180,2,3,4,4,4,4,1,3,3,3,1,3,1,-1.086,-0.644,-1.447,-0.461,-0.255,3,4,4,4,4,1,3,3,3,1,3,1
4758,181,2,4,3,3,4,3,2,5,5,3,1,5,1,0.788,0.298,0.568,1.044,1.314,3.2,3.1,2.6,3.5,3.5,2.4,4.2,3.7,2.9,2.4,4,2.3
4761,181,2,3,4,4,4,4,2,4,4,4,3,4,1,2.144,1.388,1.879,1.439,1.484,3.2,3.1,2.6,3.5,3.5,2.4,4.2,3.7,2.9,2.4,4,2.3
4762,181,1,3,3,1,4,4,2,4,2,3,2,4,1,-0.792,-1.082,-0.428,-0.483,0.05,3.2,3.1,2.6,3.5,3.5,2.4,4.2,3.7,2.9,2.4,4,2.3
4764,181,1,3,3,3,3,2,2,4,3,2,3,4,2,-0.035,0.221,-0.954,0.057,-0.784,3.2,3.1,2.6,3.5,3.5,2.4,4.2,3.7,2.9,2.4,4,2.3
4772,181,1,3,3,3,3,3,2,4,4,4,2,4,2,-0.118,0.228,-0.085,0.12,-0.36,3.2,3.1,2.6,3.5,3.5,2.4,4.2,3.7,2.9,2.4,4,2.3
4778,181,1,3,3,4,4,4,1,4,4,1,1,4,1,-0.088,-0.359,0.024,-0.243,0.122,3.2,3.1,2.6,3.5,3.5,2.4,4.2,3.7,2.9,2.4,4,2.3
4782,181,1,3,4,3,3,3,5,5,5,4,4,5,5,1.123,1.225,0.631,1.624,0.79,3.2,3.1,2.6,3.5,3.5,2.4,4.2,3.7,2.9,2.4,4,2.3
4784,181,1,3,3,1,3,4,2,4,3,2,2,4,3,0.135,0.333,0.188,0.203,-0.141,3.2,3.1,2.6,3.5,3.5,2.4,4.2,3.7,2.9,2.4,4,2.3
4786,181,1,4,2,1,4,4,4,3,2,1,4,1,5,0.066,0.074,0.199,0.573,-0.898,3.2,3.1,2.6,3.5,3.5,2.4,4.2,3.7,2.9,2.4,4,2.3
4788,181,1,3,3,3,3,4,2,5,5,5,2,5,2,0.599,0.368,0.302,1.092,0.436,3.2,3.1,2.6,3.5,3.5,2.4,4.2,3.7,2.9,2.4,4,2.3
4792,182,2,3,3,3,3,3,2,2,3,2,3,3,3,-1.282,-1.176,-1.273,-0.96,-1.298,2.81818181818182,2.45454545454545,2.63636363636364,2.90909090909091,3.27272727272727,2.09090909090909,3.54545454545455,3.90909090909091,2.27272727272727,2.36363636363636,2.90909090909091,2.54545454545455
4795,182,1,3,3,3,4,3,2,4,4,2,2,2,4,0.508,-0.283,-0.516,-1.133,0.458,2.81818181818182,2.45454545454545,2.63636363636364,2.90909090909091,3.27272727272727,2.09090909090909,3.54545454545455,3.90909090909091,2.27272727272727,2.36363636363636,2.90909090909091,2.54545454545455
4797,182,2,3,2,3,3,3,1,4,4,4,4,4,4,-0.578,-0.274,-0.372,-0.292,-0.018,2.81818181818182,2.45454545454545,2.63636363636364,2.90909090909091,3.27272727272727,2.09090909090909,3.54545454545455,3.90909090909091,2.27272727272727,2.36363636363636,2.90909090909091,2.54545454545455
4798,182,2,3,4,3,3,4,2,4,5,4,4,4,3,-1.782,-0.372,-0.604,-0.401,-0.195,2.81818181818182,2.45454545454545,2.63636363636364,2.90909090909091,3.27272727272727,2.09090909090909,3.54545454545455,3.90909090909091,2.27272727272727,2.36363636363636,2.90909090909091,2.54545454545455
4803,182,2,3,3,3,3,3,1,3,3,2,2,2,3,0.17,0.357,0.078,0.395,0.3,2.81818181818182,2.45454545454545,2.63636363636364,2.90909090909091,3.27272727272727,2.09090909090909,3.54545454545455,3.90909090909091,2.27272727272727,2.36363636363636,2.90909090909091,2.54545454545455
4804,182,1,1,1,3,3,4,2,3,3,1,1,3,1,-0.284,-0.139,-0.249,0.011,0.411,2.81818181818182,2.45454545454545,2.63636363636364,2.90909090909091,3.27272727272727,2.09090909090909,3.54545454545455,3.90909090909091,2.27272727272727,2.36363636363636,2.90909090909091,2.54545454545455
4806,182,1,2,2,1,1,4,2,3,4,2,1,2,3,0.753,-0.241,0.063,-0.215,0.568,2.81818181818182,2.45454545454545,2.63636363636364,2.90909090909091,3.27272727272727,2.09090909090909,3.54545454545455,3.90909090909091,2.27272727272727,2.36363636363636,2.90909090909091,2.54545454545455
4807,182,1,3,1,3,4,4,3,4,5,1,1,3,1,0.574,0.254,0.232,-0.203,0.309,2.81818181818182,2.45454545454545,2.63636363636364,2.90909090909091,3.27272727272727,2.09090909090909,3.54545454545455,3.90909090909091,2.27272727272727,2.36363636363636,2.90909090909091,2.54545454545455
4823,182,1,4,2,1,2,1,4,4,4,2,2,4,2,0.202,-0.43,0.233,0.181,-0.039,2.81818181818182,2.45454545454545,2.63636363636364,2.90909090909091,3.27272727272727,2.09090909090909,3.54545454545455,3.90909090909091,2.27272727272727,2.36363636363636,2.90909090909091,2.54545454545455
4824,182,1,3,3,3,3,4,1,4,4,1,3,1,1,0.657,-0.673,-0.133,0.532,-0.307,2.81818181818182,2.45454545454545,2.63636363636364,2.90909090909091,3.27272727272727,2.09090909090909,3.54545454545455,3.90909090909091,2.27272727272727,2.36363636363636,2.90909090909091,2.54545454545455
4825,182,1,3,3,3,3,3,3,4,4,4,3,4,3,0.643,0.659,1.151,0.506,-0.186,2.81818181818182,2.45454545454545,2.63636363636364,2.90909090909091,3.27272727272727,2.09090909090909,3.54545454545455,3.90909090909091,2.27272727272727,2.36363636363636,2.90909090909091,2.54545454545455
4826,183,1,2,2,2,2,2,2,4,4,3,1,3,1,1.795,1.288,1.018,1.406,1.44,2.8,2.8,2.8,3.1,3.1,2.3,3.8,4.1,2,1.5,2.6,1.6
4828,183,1,3,4,2,1,1,3,4,5,1,1,4,1,-0.131,-0.638,0.586,-0.611,0.057,2.8,2.8,2.8,3.1,3.1,2.3,3.8,4.1,2,1.5,2.6,1.6
4832,183,2,1,1,2,3,3,1,3,3,3,1,3,1,0.619,0.332,0.299,0.629,-0.153,2.8,2.8,2.8,3.1,3.1,2.3,3.8,4.1,2,1.5,2.6,1.6
4840,183,1,3,3,4,3,3,4,5,5,4,2,5,2,0.89,-0.33,-0.205,0.078,-0.639,2.8,2.8,2.8,3.1,3.1,2.3,3.8,4.1,2,1.5,2.6,1.6
4841,183,1,3,3,4,4,4,2,4,5,1,4,4,4,-0.218,0.432,-0.519,-0.305,-0.64,2.8,2.8,2.8,3.1,3.1,2.3,3.8,4.1,2,1.5,2.6,1.6
4843,183,2,4,4,4,4,4,3,3,4,2,1,2,1,1.711,1.72,1.527,1.176,2.214,2.8,2.8,2.8,3.1,3.1,2.3,3.8,4.1,2,1.5,2.6,1.6
4853,183,2,3,3,4,4,4,1,5,5,1,1,1,1,-0.551,-0.415,-0.458,-0.535,0.303,2.8,2.8,2.8,3.1,3.1,2.3,3.8,4.1,2,1.5,2.6,1.6
4854,183,2,3,3,3,3,4,3,4,4,2,1,2,2,1.083,1.287,2.215,1.349,1.157,2.8,2.8,2.8,3.1,3.1,2.3,3.8,4.1,2,1.5,2.6,1.6
4855,183,2,3,3,2,3,3,2,3,4,2,1,1,2,-0.328,-0.217,1.073,0.192,0.717,2.8,2.8,2.8,3.1,3.1,2.3,3.8,4.1,2,1.5,2.6,1.6
4857,183,2,3,2,1,4,3,2,3,2,1,2,1,1,0,0.278,0.257,-0.369,0.346,2.8,2.8,2.8,3.1,3.1,2.3,3.8,4.1,2,1.5,2.6,1.6
4859,184,2,4,4,4,4,4,1,4,1,1,2,1,1,-0.85,-0.488,-0.877,-1.732,-0.832,3.25,3.125,3,3.375,3.5,1.375,3.75,2.625,2.625,2,2.875,2.375
4862,184,1,3,3,3,3,4,1,4,4,4,1,4,2,-0.101,0.48,0.425,0.114,-0.614,3.25,3.125,3,3.375,3.5,1.375,3.75,2.625,2.625,2,2.875,2.375
4864,184,1,3,3,3,3,4,1,4,4,4,1,4,2,-0.149,-0.667,-0.731,-0.394,-0.052,3.25,3.125,3,3.375,3.5,1.375,3.75,2.625,2.625,2,2.875,2.375
4866,184,1,3,3,4,3,3,1,3,2,1,1,4,1,-0.419,-0.576,-0.853,-0.662,-0.536,3.25,3.125,3,3.375,3.5,1.375,3.75,2.625,2.625,2,2.875,2.375
4867,184,1,4,3,1,3,2,1,3,3,3,1,1,3,-1.794,-2.571,-2.586,-1.424,-1.47,3.25,3.125,3,3.375,3.5,1.375,3.75,2.625,2.625,2,2.875,2.375
4877,184,2,3,3,3,3,4,1,2,1,2,1,1,1,-1.515,-1.306,0.064,-1.315,-1.338,3.25,3.125,3,3.375,3.5,1.375,3.75,2.625,2.625,2,2.875,2.375
4882,184,1,3,3,2,4,4,2,5,2,2,5,4,5,-1.665,-0.547,-0.768,-0.476,-1.251,3.25,3.125,3,3.375,3.5,1.375,3.75,2.625,2.625,2,2.875,2.375
4883,184,2,3,3,4,4,3,3,5,4,4,4,4,4,-1.135,-1.468,-1.082,-0.263,-0.722,3.25,3.125,3,3.375,3.5,1.375,3.75,2.625,2.625,2,2.875,2.375
4893,185,1,4,4,4,4,4,1,1,3,1,1,1,1,-1.457,-1.743,-1.032,-1.426,-2.229,3,2.8,2.8,2.6,2.8,2.2,2.4,2.6,2.2,2,2.4,2.2
4898,185,2,4,2,1,1,2,2,2,1,2,2,4,3,-1.391,-1.744,-1.861,-1.169,-0.989,3,2.8,2.8,2.6,2.8,2.2,2.4,2.6,2.2,2,2.4,2.2
4911,185,1,1,2,3,2,3,2,3,3,2,1,1,1,-2.526,-1.93,-2.092,-1.625,-2.88,3,2.8,2.8,2.6,2.8,2.2,2.4,2.6,2.2,2,2.4,2.2
4916,185,2,2,2,2,2,1,4,4,4,4,4,4,4,-1.824,-1.805,-2.146,-2.42,-1.174,3,2.8,2.8,2.6,2.8,2.2,2.4,2.6,2.2,2,2.4,2.2
4917,185,2,4,4,4,4,4,2,2,2,2,2,2,2,-1.647,-1.393,-1.399,-0.918,-0.985,3,2.8,2.8,2.6,2.8,2.2,2.4,2.6,2.2,2,2.4,2.2
4924,186,1,3,3,3,3,4,1,4,4,4,4,5,5,2.368,2.755,1.765,1.953,1.776,3.18181818181818,3.27272727272727,3.18181818181818,3.27272727272727,3.63636363636364,1.81818181818182,4.36363636363636,3.90909090909091,3.63636363636364,3.36363636363636,3.81818181818182,4.27272727272727
4926,186,2,3,3,3,4,4,2,4,4,4,4,2,5,1.172,1.32,1.643,1.887,1.348,3.18181818181818,3.27272727272727,3.18181818181818,3.27272727272727,3.63636363636364,1.81818181818182,4.36363636363636,3.90909090909091,3.63636363636364,3.36363636363636,3.81818181818182,4.27272727272727
4930,186,1,3,3,3,4,4,2,5,5,4,5,5,5,1.632,1.215,1.718,1.299,0.611,3.18181818181818,3.27272727272727,3.18181818181818,3.27272727272727,3.63636363636364,1.81818181818182,4.36363636363636,3.90909090909091,3.63636363636364,3.36363636363636,3.81818181818182,4.27272727272727
4931,186,1,3,4,4,3,4,1,5,5,5,5,5,5,1.579,1.522,2.124,1.46,1.574,3.18181818181818,3.27272727272727,3.18181818181818,3.27272727272727,3.63636363636364,1.81818181818182,4.36363636363636,3.90909090909091,3.63636363636364,3.36363636363636,3.81818181818182,4.27272727272727
4933,186,1,3,2,4,1,4,1,4,3,2,1,2,4,0.182,-0.428,-0.112,0.216,0.121,3.18181818181818,3.27272727272727,3.18181818181818,3.27272727272727,3.63636363636364,1.81818181818182,4.36363636363636,3.90909090909091,3.63636363636364,3.36363636363636,3.81818181818182,4.27272727272727
4936,186,1,3,3,3,4,3,2,3,3,2,3,4,3,0.519,0.064,0.323,0.349,-0.017,3.18181818181818,3.27272727272727,3.18181818181818,3.27272727272727,3.63636363636364,1.81818181818182,4.36363636363636,3.90909090909091,3.63636363636364,3.36363636363636,3.81818181818182,4.27272727272727
4937,186,1,3,3,3,3,4,1,4,4,4,1,4,4,0.383,0.502,0.345,-0.437,-0.705,3.18181818181818,3.27272727272727,3.18181818181818,3.27272727272727,3.63636363636364,1.81818181818182,4.36363636363636,3.90909090909091,3.63636363636364,3.36363636363636,3.81818181818182,4.27272727272727
4939,186,2,4,4,3,4,4,1,5,5,4,5,5,5,0.522,0.482,0.796,0.588,0.596,3.18181818181818,3.27272727272727,3.18181818181818,3.27272727272727,3.63636363636364,1.81818181818182,4.36363636363636,3.90909090909091,3.63636363636364,3.36363636363636,3.81818181818182,4.27272727272727
4941,186,1,4,4,3,3,3,1,5,4,4,1,2,1,1.05,1.333,0.973,1.013,1.215,3.18181818181818,3.27272727272727,3.18181818181818,3.27272727272727,3.63636363636364,1.81818181818182,4.36363636363636,3.90909090909091,3.63636363636364,3.36363636363636,3.81818181818182,4.27272727272727
4945,186,2,3,4,4,4,3,4,5,4,4,3,3,5,0.971,1.625,0.928,1.238,1.361,3.18181818181818,3.27272727272727,3.18181818181818,3.27272727272727,3.63636363636364,1.81818181818182,4.36363636363636,3.90909090909091,3.63636363636364,3.36363636363636,3.81818181818182,4.27272727272727
4949,186,2,3,3,2,3,3,4,4,2,3,5,5,5,2.37,2.465,2.17,2.023,2.252,3.18181818181818,3.27272727272727,3.18181818181818,3.27272727272727,3.63636363636364,1.81818181818182,4.36363636363636,3.90909090909091,3.63636363636364,3.36363636363636,3.81818181818182,4.27272727272727
4958,187,2,2,2,2,2,1,1,2,3,2,4,4,4,-1.638,-0.744,-0.17,-1.134,-0.694,2.5,2.4,3,2.4,2.7,1.3,3.7,3,1.6,2.3,3,1.8
4959,187,2,3,3,4,3,3,2,5,4,1,1,5,1,0.609,1.108,0.401,1.282,0.875,2.5,2.4,3,2.4,2.7,1.3,3.7,3,1.6,2.3,3,1.8
4963,187,1,3,3,4,4,4,1,3,4,1,3,4,1,0.367,0.766,0.956,0.637,0.351,2.5,2.4,3,2.4,2.7,1.3,3.7,3,1.6,2.3,3,1.8
4964,187,2,1,2,1,2,1,1,4,4,1,4,1,1,-1.568,-0.854,-0.38,-0.761,-1.279,2.5,2.4,3,2.4,2.7,1.3,3.7,3,1.6,2.3,3,1.8
4965,187,1,3,2,4,1,2,1,4,1,1,2,2,2,-0.623,-1.003,-0.876,-0.113,0.039,2.5,2.4,3,2.4,2.7,1.3,3.7,3,1.6,2.3,3,1.8
4977,187,1,1,1,1,1,4,1,4,4,4,1,1,1,0.132,0.275,0.332,0.021,0.512,2.5,2.4,3,2.4,2.7,1.3,3.7,3,1.6,2.3,3,1.8
4978,187,2,2,2,3,1,2,2,4,2,1,1,1,1,-0.119,0.114,0.295,-0.106,-0.316,2.5,2.4,3,2.4,2.7,1.3,3.7,3,1.6,2.3,3,1.8
4980,187,1,3,3,3,3,3,1,3,3,3,2,3,2,0.554,-0.036,-0.292,0.833,-0.557,2.5,2.4,3,2.4,2.7,1.3,3.7,3,1.6,2.3,3,1.8
4981,187,1,3,2,4,3,3,2,4,4,1,4,5,4,-0.486,-0.194,-0.103,0.641,0.028,2.5,2.4,3,2.4,2.7,1.3,3.7,3,1.6,2.3,3,1.8
4983,187,2,4,4,4,4,4,1,4,1,1,1,4,1,-0.679,-0.734,-0.596,-1.157,-0.695,2.5,2.4,3,2.4,2.7,1.3,3.7,3,1.6,2.3,3,1.8
4987,188,1,3,3,4,4,4,2,4,4,4,2,2,4,0.043,-0.016,-0.171,-0.079,-0.153,3.22222222222222,3.22222222222222,3.33333333333333,3.33333333333333,3.44444444444444,2.66666666666667,3.77777777777778,3.44444444444444,3.88888888888889,2.11111111111111,2.77777777777778,3.77777777777778
4991,188,1,3,3,4,3,3,2,5,4,5,3,4,5,-0.407,-0.239,-0.685,-0.224,-0.096,3.22222222222222,3.22222222222222,3.33333333333333,3.33333333333333,3.44444444444444,2.66666666666667,3.77777777777778,3.44444444444444,3.88888888888889,2.11111111111111,2.77777777777778,3.77777777777778
4993,188,1,4,3,4,4,4,4,4,4,4,1,1,4,0.179,0.759,-0.16,-0.191,0.208,3.22222222222222,3.22222222222222,3.33333333333333,3.33333333333333,3.44444444444444,2.66666666666667,3.77777777777778,3.44444444444444,3.88888888888889,2.11111111111111,2.77777777777778,3.77777777777778
4995,188,1,3,4,4,4,4,3,3,3,3,3,5,5,-0.483,-0.651,-0.782,-1.355,-0.6,3.22222222222222,3.22222222222222,3.33333333333333,3.33333333333333,3.44444444444444,2.66666666666667,3.77777777777778,3.44444444444444,3.88888888888889,2.11111111111111,2.77777777777778,3.77777777777778
4998,188,1,4,4,4,4,4,2,5,4,5,1,1,4,-0.079,-0.227,-0.269,-0.358,-0.264,3.22222222222222,3.22222222222222,3.33333333333333,3.33333333333333,3.44444444444444,2.66666666666667,3.77777777777778,3.44444444444444,3.88888888888889,2.11111111111111,2.77777777777778,3.77777777777778
5000,188,2,2,3,2,3,2,2,3,3,4,4,2,2,-1.603,-0.889,-1.557,-0.391,-0.32,3.22222222222222,3.22222222222222,3.33333333333333,3.33333333333333,3.44444444444444,2.66666666666667,3.77777777777778,3.44444444444444,3.88888888888889,2.11111111111111,2.77777777777778,3.77777777777778
5001,188,2,4,4,4,4,4,3,4,4,4,1,4,4,-1.627,-1.283,-1.513,-1.022,-0.976,3.22222222222222,3.22222222222222,3.33333333333333,3.33333333333333,3.44444444444444,2.66666666666667,3.77777777777778,3.44444444444444,3.88888888888889,2.11111111111111,2.77777777777778,3.77777777777778
5002,188,1,3,3,3,3,3,4,4,4,4,3,4,4,-0.924,-0.607,-1.209,-0.761,-0.229,3.22222222222222,3.22222222222222,3.33333333333333,3.33333333333333,3.44444444444444,2.66666666666667,3.77777777777778,3.44444444444444,3.88888888888889,2.11111111111111,2.77777777777778,3.77777777777778
5006,188,2,3,2,1,1,3,2,2,1,2,1,2,2,-0.492,-1.109,-0.187,-0.859,-0.056,3.22222222222222,3.22222222222222,3.33333333333333,3.33333333333333,3.44444444444444,2.66666666666667,3.77777777777778,3.44444444444444,3.88888888888889,2.11111111111111,2.77777777777778,3.77777777777778
5009,189,1,3,3,3,3,3,2,4,4,4,2,2,1,-0.42,-0.409,-1.1,-0.562,-0.593,2.6,2.8,3.2,3.2,3.2,1.4,3.8,2.8,2.6,1.6,2.4,2.8
5010,189,1,1,2,2,2,2,1,4,2,3,1,1,3,0.226,-0.171,0.66,0.418,0.233,2.6,2.8,3.2,3.2,3.2,1.4,3.8,2.8,2.6,1.6,2.4,2.8
5011,189,2,3,3,4,4,4,1,4,1,1,1,2,3,0.78,0.392,0.37,0.812,1.577,2.6,2.8,3.2,3.2,3.2,1.4,3.8,2.8,2.6,1.6,2.4,2.8
5012,189,2,3,3,4,4,3,2,3,3,1,1,3,3,-0.289,0.036,0.205,0.445,0.294,2.6,2.8,3.2,3.2,3.2,1.4,3.8,2.8,2.6,1.6,2.4,2.8
5021,189,2,3,3,3,3,4,1,4,4,4,3,4,4,1.62,1.844,1.729,2.4,2.225,2.6,2.8,3.2,3.2,3.2,1.4,3.8,2.8,2.6,1.6,2.4,2.8
5026,190,2,3,3,2,3,3,1,3,2,1,3,3,3,-1.017,-1.058,-0.416,-0.606,-0.886,2.81818181818182,2.72727272727273,2.36363636363636,3.18181818181818,2.63636363636364,2.09090909090909,3.27272727272727,2.54545454545455,2.27272727272727,1.90909090909091,3.09090909090909,2.27272727272727
5031,190,1,2,1,1,2,1,2,2,1,1,1,1,1,-0.958,-1.202,-1.242,-1.031,-1.233,2.81818181818182,2.72727272727273,2.36363636363636,3.18181818181818,2.63636363636364,2.09090909090909,3.27272727272727,2.54545454545455,2.27272727272727,1.90909090909091,3.09090909090909,2.27272727272727
5044,190,1,2,1,2,4,1,1,2,1,2,1,2,1,-1.47,-2.271,-1.302,-1.068,-0.808,2.81818181818182,2.72727272727273,2.36363636363636,3.18181818181818,2.63636363636364,2.09090909090909,3.27272727272727,2.54545454545455,2.27272727272727,1.90909090909091,3.09090909090909,2.27272727272727
5045,190,1,3,3,3,4,4,2,5,4,1,1,3,3,-0.849,-1.228,-0.316,-0.922,0.027,2.81818181818182,2.72727272727273,2.36363636363636,3.18181818181818,2.63636363636364,2.09090909090909,3.27272727272727,2.54545454545455,2.27272727272727,1.90909090909091,3.09090909090909,2.27272727272727
5047,190,2,1,1,1,1,1,2,3,3,3,1,2,1,-0.87,-0.98,-1.345,-1.572,-1.168,2.81818181818182,2.72727272727273,2.36363636363636,3.18181818181818,2.63636363636364,2.09090909090909,3.27272727272727,2.54545454545455,2.27272727272727,1.90909090909091,3.09090909090909,2.27272727272727
5049,190,2,4,4,4,4,4,1,4,2,1,1,4,1,-1.177,-0.006,-0.407,-1.529,-0.109,2.81818181818182,2.72727272727273,2.36363636363636,3.18181818181818,2.63636363636364,2.09090909090909,3.27272727272727,2.54545454545455,2.27272727272727,1.90909090909091,3.09090909090909,2.27272727272727
5050,190,2,4,4,3,4,4,3,4,2,3,3,4,3,-0.96,-1.126,-0.965,-0.662,-1.631,2.81818181818182,2.72727272727273,2.36363636363636,3.18181818181818,2.63636363636364,2.09090909090909,3.27272727272727,2.54545454545455,2.27272727272727,1.90909090909091,3.09090909090909,2.27272727272727
5054,190,1,3,2,3,3,3,4,4,4,4,4,5,3,0.246,0.355,0.602,0.752,0.547,2.81818181818182,2.72727272727273,2.36363636363636,3.18181818181818,2.63636363636364,2.09090909090909,3.27272727272727,2.54545454545455,2.27272727272727,1.90909090909091,3.09090909090909,2.27272727272727
5057,190,1,3,4,3,3,3,3,3,5,3,4,4,4,-0.731,-1.19,-0.849,-0.805,-0.86,2.81818181818182,2.72727272727273,2.36363636363636,3.18181818181818,2.63636363636364,2.09090909090909,3.27272727272727,2.54545454545455,2.27272727272727,1.90909090909091,3.09090909090909,2.27272727272727
5058,190,2,2,3,1,3,1,3,3,3,3,1,3,1,-0.056,0.166,-0.023,0.44,-0.151,2.81818181818182,2.72727272727273,2.36363636363636,3.18181818181818,2.63636363636364,2.09090909090909,3.27272727272727,2.54545454545455,2.27272727272727,1.90909090909091,3.09090909090909,2.27272727272727
5060,190,2,4,4,3,4,4,1,3,1,3,1,3,4,-0.129,-0.064,-0.477,-0.24,-0.089,2.81818181818182,2.72727272727273,2.36363636363636,3.18181818181818,2.63636363636364,2.09090909090909,3.27272727272727,2.54545454545455,2.27272727272727,1.90909090909091,3.09090909090909,2.27272727272727
5061,191,2,4,3,3,3,3,1,4,1,4,3,1,1,0.208,0.081,-0.086,0.467,0.26,2.5,2.25,2.75,2.25,2.25,1.75,4,2.5,3.75,2.75,2.5,1.5
5067,191,1,1,1,1,1,1,4,4,4,4,3,4,3,0.853,-0.502,0.497,-0.464,0.284,2.5,2.25,2.75,2.25,2.25,1.75,4,2.5,3.75,2.75,2.5,1.5
5068,191,2,1,1,3,1,1,1,4,4,3,4,1,1,-0.508,-0.788,-0.65,-0.459,-0.207,2.5,2.25,2.75,2.25,2.25,1.75,4,2.5,3.75,2.75,2.5,1.5
5071,191,1,4,4,4,4,4,1,4,1,4,1,4,1,-0.826,-0.644,-1.19,-0.764,-1.835,2.5,2.25,2.75,2.25,2.25,1.75,4,2.5,3.75,2.75,2.5,1.5
5073,192,2,3,3,3,3,3,1,2,4,1,1,4,1,0.276,-0.189,-0.343,-0.027,0.282,3.1,2.9,2.9,3.4,3.7,1.3,3.4,4,3,2.5,4,1.7
5074,192,1,3,3,3,2,2,1,4,4,2,1,3,1,-0.713,-1.643,-1.626,-0.214,-0.718,3.1,2.9,2.9,3.4,3.7,1.3,3.4,4,3,2.5,4,1.7
5087,192,2,4,4,4,4,4,1,3,5,5,5,5,1,0.935,1.342,1.005,1.685,0.84,3.1,2.9,2.9,3.4,3.7,1.3,3.4,4,3,2.5,4,1.7
5089,192,1,4,3,3,4,4,2,2,2,2,4,4,4,0.812,0.479,1.532,0.664,0.66,3.1,2.9,2.9,3.4,3.7,1.3,3.4,4,3,2.5,4,1.7
5090,192,2,2,2,3,4,4,1,4,4,4,2,3,1,1.142,1.099,1.422,0.879,0.539,3.1,2.9,2.9,3.4,3.7,1.3,3.4,4,3,2.5,4,1.7
5096,192,1,3,2,2,3,4,2,5,4,4,3,4,2,0.112,0.894,0.67,1.641,0.378,3.1,2.9,2.9,3.4,3.7,1.3,3.4,4,3,2.5,4,1.7
5097,192,2,3,3,3,3,4,1,5,5,4,3,5,4,1.331,1.141,1.364,1.686,1.214,3.1,2.9,2.9,3.4,3.7,1.3,3.4,4,3,2.5,4,1.7
5099,192,1,3,4,3,4,4,2,4,5,1,1,5,1,1.254,1.434,0.749,1.395,1.677,3.1,2.9,2.9,3.4,3.7,1.3,3.4,4,3,2.5,4,1.7
